time_tsnumber,time_secondsf,ke_mean,ke_max,dynstat_eta_max,dynstat_eta_min,dynstat_eta_mean,dynstat_uvel_max,dynstat_uvel_min,dynstat_vvel_max,dynstat_vvel_min,advcfl_uvel_max,advcfl_vvel_max,advcfl_wvel_max,dynstat_theta_max,dynstat_theta_min
1860.0,55800.0,9.8196526524642e-07,0.051567242979874,0.00052808550794594,-0.00075033751046224,4.5294127911809e-20,0.15590562373377,-0.20217431559025,0.036700504301269,-0.2954791917339,0.0012004056223383,0.0017584732544495,0.0018527061212522,33.574408660582,3.5030331512769
1880.0,56400.0,9.7687737643177e-07,0.050180728833965,0.0004080422082474,-0.0012916149502445,-7.8509821713801e-20,0.15176421317623,-0.21104410251668,0.036889836358651,-0.29136545440294,0.0012530697902092,0.0017339913373646,0.0018221191208376,33.574248870162,3.503090686602
1900.0,57000.0,9.7185961728679e-07,0.048816626836791,0.0003647741122729,-0.0017463666761395,0.0,0.14768820829791,-0.21949330539878,0.037084885528337,-0.28862540837712,0.0013032367494213,0.0017176846132799,0.0018027861322553,33.574068459972,3.5031167337951
1920.0,57600.0,9.6690878676931e-07,0.047479893680182,0.00031868301601757,-0.0020853623711086,-1.736274903286e-20,0.14367908362747,-0.22750839898728,0.037277948045414,-0.28554911009327,0.0013508261940998,0.0016993767648555,0.0017830353454115,33.573867234516,3.5030720597693
1940.0,58200.0,9.6202198436983e-07,0.046175179520642,0.00030328847922204,-0.0022878939330954,4.9823540702989e-20,0.13973764632679,-0.2350770249636,0.037460085115341,-0.28217665531133,0.0013957647469957,0.0016793064123508,0.0017628294950841,33.573645065704,3.5030663518835
1960.0,58800.0,9.5719645324217e-07,0.044906460526382,0.00029407513221908,-0.0023447760553508,9.7004923944457e-20,0.13586421962264,-0.242188362153,0.037622221080873,-0.27854764130257,0.0014379881576183,0.0016577092093905,0.0017420796455722,33.57340193352,3.5030975464532
1980.0,59400.0,9.524294900545e-07,0.044137225822677,0.00028551673218412,-0.002259356180933,5.1710796032648e-20,0.1320587541975,-0.24883339223879,0.03775583967185,-0.2746998227842,0.0014774428799073,0.0016348098440821,0.0017206788343113,33.573137946943,3.5031609193499
2000.0,60000.0,9.4771843688168e-07,0.043783555968891,0.00027583540025875,-0.0020453469913085,-9.549511968073e-20,0.12832079974379,-0.25500495876877,0.037853465123085,-0.27066828197438,0.0015140864225828,0.001610817099799,0.0016985327436778,33.572853341524,3.503182607812
2020.0,60600.0,9.4306074357331e-07,0.043435964576987,0.00026285001884123,-0.0017320362563133,-1.8117651164723e-20,0.12464938623618,-0.26069765714873,0.03790912381958,-0.26648489381518,0.0015478866959837,0.0015859206725826,0.0016755733335,33.572548467047,3.5031392943198
2040.0,61200.0,9.3845411079655e-07,0.043098927663663,0.00026219201553796,-0.0013493034763119,-7.6929245375212e-20,0.12104294598561,-0.26590770140793,0.037918748807689,-0.26217799911664,0.0015788212209906,0.0015602892259394,0.0016517461630219,33.572223777792,3.5030948446869
2060.0,61800.0,9.3389685137421e-07,0.042765516336086,0.00025744974423626,-0.0010132493974435,2.830882994488e-20,0.11749938084505,-0.27063287296383,0.037954037744947,-0.25777225488624,0.0016068768248177,0.0015340695001115,0.0016269875566839,33.571879829964,3.5030663450459
2080.0,62400.0,9.2938822882695e-07,0.042457054508992,0.00045488569924872,-0.00090099717809776,3.9443636389867e-20,0.11401627414746,-0.27487253791403,0.037957808655205,-0.25328854748268,0.0016320497436832,0.0015073857952331,0.0016012188423767,33.571517286396,3.5030538010941
2100.0,63000.0,9.2492860654585e-07,0.042167637585144,0.00084628926817232,-0.00077336189501661,-9.8137277142252e-21,0.11059116018099,-0.27862765644045,0.037918566825286,-0.24944111741493,0.0016543456786466,0.0014844740175457,0.0015743641405732,33.571136923081,3.5030566724866
2120.0,63600.0,9.2051930252317e-07,0.041877065771496,0.0012339521367779,-0.00066913079284519,-4.6049030043672e-20,0.10722176335278,-0.28190072495951,0.037840424852177,-0.2458096872072,0.0016737794521262,0.0014628626495172,0.0015463758556695,33.570739624679,3.503073975373
2140.0,64200.0,9.1616228439687e-07,0.041597416246237,0.0015357096536362,-0.00058629093371237,3.699020446131e-20,0.1039061877382,-0.28469563436291,0.037729026701411,-0.24214666360005,0.0016903741662073,0.001441063262845,0.0015172530391645,33.570326359023,3.5030814128359
2160.0,64800.0,9.118599838296e-07,0.041321693266606,0.0017345753708288,-0.00051413419314318,8.039707704346e-20,0.10064308423512,-0.28701746894314,0.037590975125434,-0.23845662326349,0.0017041600087665,0.0014191030942084,0.0014870459998716,33.569898137266,3.5030847613295
2180.0,65400.0,9.0761491388505e-07,0.041046857475708,0.0018228494081639,-0.00045322525116031,3.7745106593174e-22,0.097431788140282,-0.28887230720948,0.037433208593015,-0.2347426287815,0.0017151730708211,0.0013970003696578,0.0014558435408171,33.569455979723,3.5031014547651
2200.0,66000.0,9.0342926032558e-07,0.040772381269343,0.0018005149581057,-0.00040684681321962,1.094608091202e-20,0.094272373238123,-0.29026709916035,0.037262503754868,-0.23100694123903,0.0017234546178363,0.0013747685453622,0.001423746029245,33.569000901352,3.5031308170387
2220.0,66600.0,8.9930450198355e-07,0.040501152272959,0.0016738538016913,-0.00037693887421605,1.2455885175747e-20,0.091165600828394,-0.29120965670661,0.037085128098093,-0.227251557159,0.0017290510328636,0.0013524195030291,0.0013908408865021,33.568533910874,3.5031719673433
2240.0,67200.0,8.9524117154231e-07,0.0402279380777,0.0014558467592716,-0.0003642269285774,-3.1705889538266e-20,0.088112809466465,-0.291708713627,0.036906526062289,-0.22347859693048,0.0017320141725253,0.0013299658615184,0.0013571984963881,33.568056008101,3.5032238872056
2260.0,67800.0,8.9123877016667e-07,0.039953163073806,0.0011666928987719,-0.00036812940285516,5.3975502428238e-20,0.0851157863739,-0.29177396890325,0.036730972920698,-0.21969061556991,0.0017324016243155,0.0013074228262443,0.0013228835055932,33.567629513101,3.5032854729431
2280.0,68400.0,8.8729580505695e-07,0.039677775114477,0.00083211161060867,-0.00038683252650405,-3.0196085274539e-21,0.082176601673086,-0.29141607892607,0.036561284138882,-0.21589088905841,0.0017302766603232,0.001284809893226,0.0012879557969294,33.567419189703,3.5033169849322
2300.0,69000.0,8.8340998418752e-07,0.039404782534734,0.00059262974852784,-0.00041763434978213,3.0196085274539e-21,0.079297380898224,-0.29064663992195,0.036398688259042,-0.21208367917245,0.0017257081328923,0.0012621524251485,0.001252454237257,33.567208909301,3.5032787960678
